id,year,game_id,player,hole,score,total,median_score,mean_score,winner
214-kelvin,2008,214,kelvin,7,5,35,4,3.837689713322091,FALSE
214-kelvin,2008,214,kelvin,8,4,35,4,4.110219594594595,FALSE
214-kelvin,2008,214,kelvin,9,4,35,4,4.053254437869822,FALSE
214-tim,2008,214,tim,1,4,33,4,3.798060708263069,TRUE
214-tim,2008,214,tim,2,4,33,3,3.241989881956155,TRUE
214-tim,2008,214,tim,3,3,33,4,3.8549747048903877,TRUE
214-tim,2008,214,tim,4,5,33,4,4.347386172006745,TRUE
214-tim,2008,214,tim,5,3,33,4,4.644725738396624,TRUE
214-tim,2008,214,tim,6,3,33,4,4.184388185654009,TRUE
214-tim,2008,214,tim,7,3,33,4,3.837689713322091,TRUE
214-tim,2008,214,tim,8,3,33,4,4.110219594594595,TRUE
214-tim,2008,214,tim,9,5,33,4,4.053254437869822,TRUE
214-leonard,2008,214,leonard,1,6,34,4,3.798060708263069,FALSE
214-leonard,2008,214,leonard,2,3,34,3,3.241989881956155,FALSE
214-leonard,2008,214,leonard,3,4,34,4,3.8549747048903877,FALSE
214-leonard,2008,214,leonard,4,3,34,4,4.347386172006745,FALSE
214-leonard,2008,214,leonard,5,5,34,4,4.644725738396624,FALSE
214-leonard,2008,214,leonard,6,4,34,4,4.184388185654009,FALSE
214-leonard,2008,214,leonard,7,3,34,4,3.837689713322091,FALSE
214-leonard,2008,214,leonard,8,3,34,4,4.110219594594595,FALSE
214-leonard,2008,214,leonard,9,3,34,4,4.053254437869822,FALSE
214-carol,2008,214,carol,1,5,36,4,3.798060708263069,FALSE
214-carol,2008,214,carol,2,2,36,3,3.241989881956155,FALSE
214-carol,2008,214,carol,3,4,36,4,3.8549747048903877,FALSE
214-carol,2008,214,carol,4,4,36,4,4.347386172006745,FALSE
214-carol,2008,214,carol,5,8,36,4,4.644725738396624,FALSE
214-carol,2008,214,carol,6,4,36,4,4.184388185654009,FALSE
214-carol,2008,214,carol,7,3,36,4,3.837689713322091,FALSE
214-carol,2008,214,carol,8,3,36,4,4.110219594594595,FALSE
214-carol,2008,214,carol,9,3,36,4,4.053254437869822,FALSE
215-muriel,2008,215,muriel,1,5,39,4,3.798060708263069,FALSE
215-muriel,2008,215,muriel,2,3,39,3,3.241989881956155,FALSE
215-muriel,2008,215,muriel,3,4,39,4,3.8549747048903877,FALSE
215-muriel,2008,215,muriel,4,7,39,4,4.347386172006745,FALSE
215-muriel,2008,215,muriel,5,5,39,4,4.644725738396624,FALSE
215-muriel,2008,215,muriel,6,3,39,4,4.184388185654009,FALSE
215-muriel,2008,215,muriel,7,5,39,4,3.837689713322091,FALSE
215-muriel,2008,215,muriel,8,5,39,4,4.110219594594595,FALSE
215-muriel,2008,215,muriel,9,2,39,4,4.053254437869822,FALSE
215-ross,2008,215,ross,1,4,38,4,3.798060708263069,FALSE
215-ross,2008,215,ross,2,5,38,3,3.241989881956155,FALSE
215-ross,2008,215,ross,3,4,38,4,3.8549747048903877,FALSE
215-ross,2008,215,ross,4,5,38,4,4.347386172006745,FALSE
215-ross,2008,215,ross,5,5,38,4,4.644725738396624,FALSE
215-ross,2008,215,ross,6,5,38,4,4.184388185654009,FALSE
215-ross,2008,215,ross,7,3,38,4,3.837689713322091,FALSE
215-ross,2008,215,ross,8,3,38,4,4.110219594594595,FALSE
215-ross,2008,215,ross,9,4,38,4,4.053254437869822,FALSE
215-tim,2008,215,tim,1,3,28,4,3.798060708263069,TRUE
215-tim,2008,215,tim,2,3,28,3,3.241989881956155,TRUE
215-tim,2008,215,tim,3,3,28,4,3.8549747048903877,TRUE
215-tim,2008,215,tim,4,3,28,4,4.347386172006745,TRUE
215-tim,2008,215,tim,5,4,28,4,4.644725738396624,TRUE
215-tim,2008,215,tim,6,3,28,4,4.184388185654009,TRUE
215-tim,2008,215,tim,7,3,28,4,3.837689713322091,TRUE
215-tim,2008,215,tim,8,3,28,4,4.110219594594595,TRUE
215-tim,2008,215,tim,9,3,28,4,4.053254437869822,TRUE
215-leonard,2008,215,leonard,1,2,29,4,3.798060708263069,FALSE
215-leonard,2008,215,leonard,2,2,29,3,3.241989881956155,FALSE
215-leonard,2008,215,leonard,3,4,29,4,3.8549747048903877,FALSE
215-leonard,2008,215,leonard,4,4,29,4,4.347386172006745,FALSE
215-leonard,2008,215,leonard,5,3,29,4,4.644725738396624,FALSE
215-leonard,2008,215,leonard,6,4,29,4,4.184388185654009,FALSE
215-leonard,2008,215,leonard,7,3,29,4,3.837689713322091,FALSE
215-leonard,2008,215,leonard,8,3,29,4,4.110219594594595,FALSE
215-leonard,2008,215,leonard,9,4,29,4,4.053254437869822,FALSE
215-carol,2008,215,carol,1,5,36,4,3.798060708263069,FALSE
215-carol,2008,215,carol,2,3,36,3,3.241989881956155,FALSE
215-carol,2008,215,carol,3,3,36,4,3.8549747048903877,FALSE
215-carol,2008,215,carol,4,6,36,4,4.347386172006745,FALSE
215-carol,2008,215,carol,5,4,36,4,4.644725738396624,FALSE
215-carol,2008,215,carol,6,5,36,4,4.184388185654009,FALSE
215-carol,2008,215,carol,7,3,36,4,3.837689713322091,FALSE
215-carol,2008,215,carol,8,4,36,4,4.110219594594595,FALSE
215-carol,2008,215,carol,9,3,36,4,4.053254437869822,FALSE
216-guy,2009,216,guy,1,4,32,4,3.798060708263069,FALSE
216-guy,2009,216,guy,2,3,32,3,3.241989881956155,FALSE
216-guy,2009,216,guy,3,3,32,4,3.8549747048903877,FALSE
216-guy,2009,216,guy,4,3,32,4,4.347386172006745,FALSE
216-guy,2009,216,guy,5,5,32,4,4.644725738396624,FALSE
216-guy,2009,216,guy,6,5,32,4,4.184388185654009,FALSE
216-guy,2009,216,guy,7,3,32,4,3.837689713322091,FALSE
216-guy,2009,216,guy,8,2,32,4,4.110219594594595,FALSE
216-guy,2009,216,guy,9,4,32,4,4.053254437869822,FALSE
216-leonard,2009,216,leonard,1,3,30,4,3.798060708263069,TRUE
216-leonard,2009,216,leonard,2,3,30,3,3.241989881956155,TRUE
216-leonard,2009,216,leonard,3,2,30,4,3.8549747048903877,TRUE
216-leonard,2009,216,leonard,4,5,30,4,4.347386172006745,TRUE
216-leonard,2009,216,leonard,5,3,30,4,4.644725738396624,TRUE
216-leonard,2009,216,leonard,6,2,30,4,4.184388185654009,TRUE
216-leonard,2009,216,leonard,7,5,30,4,3.837689713322091,TRUE
216-leonard,2009,216,leonard,8,5,30,4,4.110219594594595,TRUE
216-leonard,2009,216,leonard,9,2,30,4,4.053254437869822,TRUE
216-tim,2009,216,tim,1,4,36,4,3.798060708263069,FALSE
216-tim,2009,216,tim,2,3,36,3,3.241989881956155,FALSE
216-tim,2009,216,tim,3,4,36,4,3.8549747048903877,FALSE
216-tim,2009,216,tim,4,6,36,4,4.347386172006745,FALSE
216-tim,2009,216,tim,5,5,36,4,4.644725738396624,FALSE
216-tim,2009,216,tim,6,5,36,4,4.184388185654009,FALSE
216-tim,2009,216,tim,7,3,36,4,3.837689713322091,FALSE
216-tim,2009,216,tim,8,2,36,4,4.110219594594595,FALSE
216-tim,2009,216,tim,9,4,36,4,4.053254437869822,FALSE
216-carol,2009,216,carol,1,4,33,4,3.798060708263069,FALSE
216-carol,2009,216,carol,2,4,33,3,3.241989881956155,FALSE
216-carol,2009,216,carol,3,4,33,4,3.8549747048903877,FALSE
216-carol,2009,216,carol,4,3,33,4,4.347386172006745,FALSE
216-carol,2009,216,carol,5,4,33,4,4.644725738396624,FALSE
216-carol,2009,216,carol,6,3,33,4,4.184388185654009,FALSE
216-carol,2009,216,carol,7,3,33,4,3.837689713322091,FALSE
216-carol,2009,216,carol,8,4,33,4,4.110219594594595,FALSE
216-carol,2009,216,carol,9,4,33,4,4.053254437869822,FALSE
217-carol,2009,217,carol,1,5,34,4,3.798060708263069,TRUE
217-carol,2009,217,carol,2,3,34,3,3.241989881956155,TRUE
217-carol,2009,217,carol,3,4,34,4,3.8549747048903877,TRUE
217-carol,2009,217,carol,4,4,34,4,4.347386172006745,TRUE
217-carol,2009,217,carol,5,4,34,4,4.644725738396624,TRUE
217-carol,2009,217,carol,6,3,34,4,4.184388185654009,TRUE
217-carol,2009,217,carol,7,3,34,4,3.837689713322091,TRUE
217-carol,2009,217,carol,8,3,34,4,4.110219594594595,TRUE
217-carol,2009,217,carol,9,5,34,4,4.053254437869822,TRUE
217-leonard,2009,217,leonard,1,4,40,4,3.798060708263069,FALSE
217-leonard,2009,217,leonard,2,3,40,3,3.241989881956155,FALSE
217-leonard,2009,217,leonard,3,6,40,4,3.8549747048903877,FALSE
217-leonard,2009,217,leonard,4,4,40,4,4.347386172006745,FALSE
217-leonard,2009,217,leonard,5,6,40,4,4.644725738396624,FALSE
217-leonard,2009,217,leonard,6,6,40,4,4.184388185654009,FALSE
217-leonard,2009,217,leonard,7,3,40,4,3.837689713322091,FALSE
217-leonard,2009,217,leonard,8,3,40,4,4.110219594594595,FALSE
217-leonard,2009,217,leonard,9,5,40,4,4.053254437869822,FALSE
218-jim,2009,218,jim,1,3,38,4,3.798060708263069,FALSE
218-jim,2009,218,jim,2,3,38,3,3.241989881956155,FALSE
218-jim,2009,218,jim,3,5,38,4,3.8549747048903877,FALSE
218-jim,2009,218,jim,4,3,38,4,4.347386172006745,FALSE
218-jim,2009,218,jim,5,6,38,4,4.644725738396624,FALSE
218-jim,2009,218,jim,6,4,38,4,4.184388185654009,FALSE
218-jim,2009,218,jim,7,5,38,4,3.837689713322091,FALSE
218-jim,2009,218,jim,8,3,38,4,4.110219594594595,FALSE
218-jim,2009,218,jim,9,6,38,4,4.053254437869822,FALSE
218-janet,2009,218,janet,1,4,48,4,3.798060708263069,FALSE
218-janet,2009,218,janet,2,4,48,3,3.241989881956155,FALSE
218-janet,2009,218,janet,3,7,48,4,3.8549747048903877,FALSE
218-janet,2009,218,janet,4,3,48,4,4.347386172006745,FALSE
218-janet,2009,218,janet,5,10,48,4,4.644725738396624,FALSE
218-janet,2009,218,janet,6,6,48,4,4.184388185654009,FALSE
218-janet,2009,218,janet,7,4,48,4,3.837689713322091,FALSE
218-janet,2009,218,janet,8,5,48,4,4.110219594594595,FALSE
218-janet,2009,218,janet,9,5,48,4,4.053254437869822,FALSE
218-leonard,2009,218,leonard,1,5,35,4,3.798060708263069,FALSE
218-leonard,2009,218,leonard,2,5,35,3,3.241989881956155,FALSE
218-leonard,2009,218,leonard,3,4,35,4,3.8549747048903877,FALSE
218-leonard,2009,218,leonard,4,4,35,4,4.347386172006745,FALSE
218-leonard,2009,218,leonard,5,5,35,4,4.644725738396624,FALSE
218-leonard,2009,218,leonard,6,4,35,4,4.184388185654009,FALSE
218-leonard,2009,218,leonard,7,3,35,4,3.837689713322091,FALSE
218-leonard,2009,218,leonard,8,2,35,4,4.110219594594595,FALSE
218-leonard,2009,218,leonard,9,3,35,4,4.053254437869822,FALSE
218-carol,2009,218,carol,1,2,30,4,3.798060708263069,TRUE
218-carol,2009,218,carol,2,2,30,3,3.241989881956155,TRUE
218-carol,2009,218,carol,3,3,30,4,3.8549747048903877,TRUE
218-carol,2009,218,carol,4,2,30,4,4.347386172006745,TRUE
218-carol,2009,218,carol,5,5,30,4,4.644725738396624,TRUE
218-carol,2009,218,carol,6,3,30,4,4.184388185654009,TRUE
218-carol,2009,218,carol,7,3,30,4,3.837689713322091,TRUE
218-carol,2009,218,carol,8,5,30,4,4.110219594594595,TRUE
218-carol,2009,218,carol,9,5,30,4,4.053254437869822,TRUE
219-jim,2009,219,jim,1,2,38,4,3.798060708263069,FALSE
219-jim,2009,219,jim,2,4,38,3,3.241989881956155,FALSE
219-jim,2009,219,jim,3,3,38,4,3.8549747048903877,FALSE
219-jim,2009,219,jim,4,6,38,4,4.347386172006745,FALSE
219-jim,2009,219,jim,5,4,38,4,4.644725738396624,FALSE
219-jim,2009,219,jim,6,8,38,4,4.184388185654009,FALSE
219-jim,2009,219,jim,7,4,38,4,3.837689713322091,FALSE
219-jim,2009,219,jim,8,4,38,4,4.110219594594595,FALSE
219-jim,2009,219,jim,9,3,38,4,4.053254437869822,FALSE
219-janet,2009,219,janet,1,2,39,4,3.798060708263069,FALSE
219-janet,2009,219,janet,2,4,39,3,3.241989881956155,FALSE
219-janet,2009,219,janet,3,4,39,4,3.8549747048903877,FALSE
219-janet,2009,219,janet,4,6,39,4,4.347386172006745,FALSE
219-janet,2009,219,janet,5,5,39,4,4.644725738396624,FALSE
219-janet,2009,219,janet,6,5,39,4,4.184388185654009,FALSE
219-janet,2009,219,janet,7,4,39,4,3.837689713322091,FALSE
219-janet,2009,219,janet,8,4,39,4,4.110219594594595,FALSE
219-janet,2009,219,janet,9,5,39,4,4.053254437869822,FALSE
219-leonard,2009,219,leonard,1,2,33,4,3.798060708263069,FALSE
219-leonard,2009,219,leonard,2,3,33,3,3.241989881956155,FALSE
219-leonard,2009,219,leonard,3,5,33,4,3.8549747048903877,FALSE
219-leonard,2009,219,leonard,4,6,33,4,4.347386172006745,FALSE
219-leonard,2009,219,leonard,5,4,33,4,4.644725738396624,FALSE
219-leonard,2009,219,leonard,6,4,33,4,4.184388185654009,FALSE
219-leonard,2009,219,leonard,7,4,33,4,3.837689713322091,FALSE
219-leonard,2009,219,leonard,8,3,33,4,4.110219594594595,FALSE
219-leonard,2009,219,leonard,9,2,33,4,4.053254437869822,FALSE
219-carol,2009,219,carol,1,3,31,4,3.798060708263069,TRUE
219-carol,2009,219,carol,2,3,31,3,3.241989881956155,TRUE
219-carol,2009,219,carol,3,2,31,4,3.8549747048903877,TRUE
219-carol,2009,219,carol,4,4,31,4,4.347386172006745,TRUE
219-carol,2009,219,carol,5,4,31,4,4.644725738396624,TRUE
219-carol,2009,219,carol,6,5,31,4,4.184388185654009,TRUE
219-carol,2009,219,carol,7,4,31,4,3.837689713322091,TRUE
219-carol,2009,219,carol,8,3,31,4,4.110219594594595,TRUE
219-carol,2009,219,carol,9,3,31,4,4.053254437869822,TRUE
220-jim,2009,220,jim,1,2,33,4,3.798060708263069,FALSE
220-jim,2009,220,jim,2,4,33,3,3.241989881956155,FALSE
220-jim,2009,220,jim,3,4,33,4,3.8549747048903877,FALSE
220-jim,2009,220,jim,4,2,33,4,4.347386172006745,FALSE
220-jim,2009,220,jim,5,4,33,4,4.644725738396624,FALSE
220-jim,2009,220,jim,6,5,33,4,4.184388185654009,FALSE
220-jim,2009,220,jim,7,3,33,4,3.837689713322091,FALSE
220-jim,2009,220,jim,8,4,33,4,4.110219594594595,FALSE
220-jim,2009,220,jim,9,5,33,4,4.053254437869822,FALSE
220-leonard,2009,220,leonard,1,3,30,4,3.798060708263069,TRUE
220-leonard,2009,220,leonard,2,3,30,3,3.241989881956155,TRUE
220-leonard,2009,220,leonard,3,3,30,4,3.8549747048903877,TRUE
220-leonard,2009,220,leonard,4,5,30,4,4.347386172006745,TRUE
220-leonard,2009,220,leonard,5,3,30,4,4.644725738396624,TRUE
220-leonard,2009,220,leonard,6,3,30,4,4.184388185654009,TRUE
220-leonard,2009,220,leonard,7,3,30,4,3.837689713322091,TRUE
220-leonard,2009,220,leonard,8,3,30,4,4.110219594594595,TRUE
220-leonard,2009,220,leonard,9,4,30,4,4.053254437869822,TRUE
220-carol,2009,220,carol,1,3,33,4,3.798060708263069,FALSE
220-carol,2009,220,carol,2,4,33,3,3.241989881956155,FALSE
220-carol,2009,220,carol,3,3,33,4,3.8549747048903877,FALSE
220-carol,2009,220,carol,4,5,33,4,4.347386172006745,FALSE
220-carol,2009,220,carol,5,5,33,4,4.644725738396624,FALSE
220-carol,2009,220,carol,6,3,33,4,4.184388185654009,FALSE
220-carol,2009,220,carol,7,3,33,4,3.837689713322091,FALSE
220-carol,2009,220,carol,8,3,33,4,4.110219594594595,FALSE
220-carol,2009,220,carol,9,4,33,4,4.053254437869822,FALSE
221-janet,2009,221,janet,1,3,36,4,3.798060708263069,FALSE
221-janet,2009,221,janet,2,4,36,3,3.241989881956155,FALSE
221-janet,2009,221,janet,3,2,36,4,3.8549747048903877,FALSE
221-janet,2009,221,janet,4,4,36,4,4.347386172006745,FALSE
221-janet,2009,221,janet,5,6,36,4,4.644725738396624,FALSE
221-janet,2009,221,janet,6,2,36,4,4.184388185654009,FALSE
221-janet,2009,221,janet,7,4,36,4,3.837689713322091,FALSE
221-janet,2009,221,janet,8,5,36,4,4.110219594594595,FALSE
221-janet,2009,221,janet,9,6,36,4,4.053254437869822,FALSE
221-jim,2009,221,jim,1,5,35,4,3.798060708263069,FALSE
221-jim,2009,221,jim,2,3,35,3,3.241989881956155,FALSE
221-jim,2009,221,jim,3,4,35,4,3.8549747048903877,FALSE
221-jim,2009,221,jim,4,2,35,4,4.347386172006745,FALSE
221-jim,2009,221,jim,5,6,35,4,4.644725738396624,FALSE
221-jim,2009,221,jim,6,4,35,4,4.184388185654009,FALSE
221-jim,2009,221,jim,7,4,35,4,3.837689713322091,FALSE
221-jim,2009,221,jim,8,5,35,4,4.110219594594595,FALSE
221-jim,2009,221,jim,9,2,35,4,4.053254437869822,FALSE
221-carol,2009,221,carol,1,4,33,4,3.798060708263069,TRUE
221-carol,2009,221,carol,2,2,33,3,3.241989881956155,TRUE
221-carol,2009,221,carol,3,3,33,4,3.8549747048903877,TRUE
221-carol,2009,221,carol,4,5,33,4,4.347386172006745,TRUE
221-carol,2009,221,carol,5,3,33,4,4.644725738396624,TRUE
221-carol,2009,221,carol,6,5,33,4,4.184388185654009,TRUE
221-carol,2009,221,carol,7,3,33,4,3.837689713322091,TRUE
221-carol,2009,221,carol,8,3,33,4,4.110219594594595,TRUE
221-carol,2009,221,carol,9,5,33,4,4.053254437869822,TRUE
222-kelvin,2009,222,kelvin,1,7,37,4,3.798060708263069,FALSE
222-kelvin,2009,222,kelvin,2,2,37,3,3.241989881956155,FALSE
222-kelvin,2009,222,kelvin,3,4,37,4,3.8549747048903877,FALSE
222-kelvin,2009,222,kelvin,4,5,37,4,4.347386172006745,FALSE
222-kelvin,2009,222,kelvin,5,4,37,4,4.644725738396624,FALSE
222-kelvin,2009,222,kelvin,6,3,37,4,4.184388185654009,FALSE
222-kelvin,2009,222,kelvin,7,3,37,4,3.837689713322091,FALSE
222-kelvin,2009,222,kelvin,8,6,37,4,4.110219594594595,FALSE
222-kelvin,2009,222,kelvin,9,3,37,4,4.053254437869822,FALSE
222-mary,2009,222,mary,1,3,39,4,3.798060708263069,FALSE
222-mary,2009,222,mary,2,4,39,3,3.241989881956155,FALSE
222-mary,2009,222,mary,3,5,39,4,3.8549747048903877,FALSE
222-mary,2009,222,mary,4,4,39,4,4.347386172006745,FALSE
222-mary,2009,222,mary,5,5,39,4,4.644725738396624,FALSE
222-mary,2009,222,mary,6,7,39,4,4.184388185654009,FALSE
222-mary,2009,222,mary,7,2,39,4,3.837689713322091,FALSE
222-mary,2009,222,mary,8,3,39,4,4.110219594594595,FALSE
222-mary,2009,222,mary,9,6,39,4,4.053254437869822,FALSE
222-leonard,2009,222,leonard,1,3,33,4,3.798060708263069,TRUE
222-leonard,2009,222,leonard,2,3,33,3,3.241989881956155,TRUE
222-leonard,2009,222,leonard,3,4,33,4,3.8549747048903877,TRUE
222-leonard,2009,222,leonard,4,3,33,4,4.347386172006745,TRUE
222-leonard,2009,222,leonard,5,4,33,4,4.644725738396624,TRUE
222-leonard,2009,222,leonard,6,3,33,4,4.184388185654009,TRUE
222-leonard,2009,222,leonard,7,5,33,4,3.837689713322091,TRUE
222-leonard,2009,222,leonard,8,3,33,4,4.110219594594595,TRUE
222-leonard,2009,222,leonard,9,5,33,4,4.053254437869822,TRUE
222-carol,2009,222,carol,1,5,35,4,3.798060708263069,FALSE
222-carol,2009,222,carol,2,3,35,3,3.241989881956155,FALSE
222-carol,2009,222,carol,3,3,35,4,3.8549747048903877,FALSE
222-carol,2009,222,carol,4,3,35,4,4.347386172006745,FALSE
222-carol,2009,222,carol,5,4,35,4,4.644725738396624,FALSE
222-carol,2009,222,carol,6,4,35,4,4.184388185654009,FALSE
222-carol,2009,222,carol,7,3,35,4,3.837689713322091,FALSE
222-carol,2009,222,carol,8,5,35,4,4.110219594594595,FALSE
222-carol,2009,222,carol,9,5,35,4,4.053254437869822,FALSE
223-leonard,2009,223,leonard,1,3,30,4,3.798060708263069,TRUE
223-leonard,2009,223,leonard,2,2,30,3,3.241989881956155,TRUE
223-leonard,2009,223,leonard,3,3,30,4,3.8549747048903877,TRUE
223-leonard,2009,223,leonard,4,5,30,4,4.347386172006745,TRUE
223-leonard,2009,223,leonard,5,4,30,4,4.644725738396624,TRUE
223-leonard,2009,223,leonard,6,3,30,4,4.184388185654009,TRUE
223-leonard,2009,223,leonard,7,2,30,4,3.837689713322091,TRUE
223-leonard,2009,223,leonard,8,4,30,4,4.110219594594595,TRUE
223-leonard,2009,223,leonard,9,4,30,4,4.053254437869822,TRUE
223-carol,2009,223,carol,1,3,30,4,3.798060708263069,TRUE
223-carol,2009,223,carol,2,3,30,3,3.241989881956155,TRUE
223-carol,2009,223,carol,3,4,30,4,3.8549747048903877,TRUE
223-carol,2009,223,carol,4,2,30,4,4.347386172006745,TRUE
223-carol,2009,223,carol,5,4,30,4,4.644725738396624,TRUE
223-carol,2009,223,carol,6,5,30,4,4.184388185654009,TRUE
223-carol,2009,223,carol,7,3,30,4,3.837689713322091,TRUE
223-carol,2009,223,carol,8,3,30,4,4.110219594594595,TRUE
223-carol,2009,223,carol,9,3,30,4,4.053254437869822,TRUE
224-brian,2009,224,brian,1,5,50,4,3.798060708263069,FALSE
224-brian,2009,224,brian,2,5,50,3,3.241989881956155,FALSE
224-brian,2009,224,brian,3,5,50,4,3.8549747048903877,FALSE
224-brian,2009,224,brian,4,7,50,4,4.347386172006745,FALSE
224-brian,2009,224,brian,5,7,50,4,4.644725738396624,FALSE
224-brian,2009,224,brian,6,5,50,4,4.184388185654009,FALSE
224-brian,2009,224,brian,7,6,50,4,3.837689713322091,FALSE
224-brian,2009,224,brian,8,5,50,4,4.110219594594595,FALSE
224-brian,2009,224,brian,9,5,50,4,4.053254437869822,FALSE
224-tim,2009,224,tim,1,3,28,4,3.798060708263069,TRUE
224-tim,2009,224,tim,2,2,28,3,3.241989881956155,TRUE
224-tim,2009,224,tim,3,4,28,4,3.8549747048903877,TRUE
224-tim,2009,224,tim,4,3,28,4,4.347386172006745,TRUE
224-tim,2009,224,tim,5,3,28,4,4.644725738396624,TRUE
224-tim,2009,224,tim,6,3,28,4,4.184388185654009,TRUE
224-tim,2009,224,tim,7,4,28,4,3.837689713322091,TRUE
224-tim,2009,224,tim,8,4,28,4,4.110219594594595,TRUE
224-tim,2009,224,tim,9,2,28,4,4.053254437869822,TRUE
224-carol,2009,224,carol,1,3,34,4,3.798060708263069,FALSE
224-carol,2009,224,carol,2,3,34,3,3.241989881956155,FALSE
224-carol,2009,224,carol,3,4,34,4,3.8549747048903877,FALSE
224-carol,2009,224,carol,4,5,34,4,4.347386172006745,FALSE
224-carol,2009,224,carol,5,4,34,4,4.644725738396624,FALSE
224-carol,2009,224,carol,6,3,34,4,4.184388185654009,FALSE
224-carol,2009,224,carol,7,3,34,4,3.837689713322091,FALSE
224-carol,2009,224,carol,8,3,34,4,4.110219594594595,FALSE
224-carol,2009,224,carol,9,6,34,4,4.053254437869822,FALSE
225-leonard,2009,225,leonard,1,3,27,4,3.798060708263069,TRUE
225-leonard,2009,225,leonard,2,3,27,3,3.241989881956155,TRUE
225-leonard,2009,225,leonard,3,3,27,4,3.8549747048903877,TRUE
225-leonard,2009,225,leonard,4,4,27,4,4.347386172006745,TRUE
225-leonard,2009,225,leonard,5,3,27,4,4.644725738396624,TRUE
225-leonard,2009,225,leonard,6,3,27,4,4.184388185654009,TRUE
225-leonard,2009,225,leonard,7,2,27,4,3.837689713322091,TRUE
225-leonard,2009,225,leonard,8,4,27,4,4.110219594594595,TRUE
225-leonard,2009,225,leonard,9,2,27,4,4.053254437869822,TRUE
225-carol,2009,225,carol,1,2,31,4,3.798060708263069,FALSE
225-carol,2009,225,carol,2,3,31,3,3.241989881956155,FALSE
225-carol,2009,225,carol,3,3,31,4,3.8549747048903877,FALSE
225-carol,2009,225,carol,4,3,31,4,4.347386172006745,FALSE
225-carol,2009,225,carol,5,4,31,4,4.644725738396624,FALSE
225-carol,2009,225,carol,6,5,31,4,4.184388185654009,FALSE
225-carol,2009,225,carol,7,5,31,4,3.837689713322091,FALSE
225-carol,2009,225,carol,8,3,31,4,4.110219594594595,FALSE
225-carol,2009,225,carol,9,3,31,4,4.053254437869822,FALSE
226-carol,2009,226,carol,1,3,36,4,3.798060708263069,FALSE
226-carol,2009,226,carol,2,4,36,3,3.241989881956155,FALSE
226-carol,2009,226,carol,3,4,36,4,3.8549747048903877,FALSE
226-carol,2009,226,carol,4,5,36,4,4.347386172006745,FALSE
226-carol,2009,226,carol,5,4,36,4,4.644725738396624,FALSE
226-carol,2009,226,carol,6,4,36,4,4.184388185654009,FALSE
226-carol,2009,226,carol,7,3,36,4,3.837689713322091,FALSE
226-carol,2009,226,carol,8,4,36,4,4.110219594594595,FALSE
226-carol,2009,226,carol,9,5,36,4,4.053254437869822,FALSE
226-tim,2009,226,tim,1,4,31,4,3.798060708263069,FALSE
226-tim,2009,226,tim,2,2,31,3,3.241989881956155,FALSE
226-tim,2009,226,tim,3,3,31,4,3.8549747048903877,FALSE
226-tim,2009,226,tim,4,5,31,4,4.347386172006745,FALSE
226-tim,2009,226,tim,5,3,31,4,4.644725738396624,FALSE
226-tim,2009,226,tim,6,4,31,4,4.184388185654009,FALSE
226-tim,2009,226,tim,7,3,31,4,3.837689713322091,FALSE
226-tim,2009,226,tim,8,4,31,4,4.110219594594595,FALSE
226-tim,2009,226,tim,9,3,31,4,4.053254437869822,FALSE
226-leonard,2009,226,leonard,1,3,29,4,3.798060708263069,TRUE
226-leonard,2009,226,leonard,2,2,29,3,3.241989881956155,TRUE
226-leonard,2009,226,leonard,3,4,29,4,3.8549747048903877,TRUE
226-leonard,2009,226,leonard,4,3,29,4,4.347386172006745,TRUE
226-leonard,2009,226,leonard,5,3,29,4,4.644725738396624,TRUE
226-leonard,2009,226,leonard,6,4,29,4,4.184388185654009,TRUE
226-leonard,2009,226,leonard,7,5,29,4,3.837689713322091,TRUE
226-leonard,2009,226,leonard,8,2,29,4,4.110219594594595,TRUE
226-leonard,2009,226,leonard,9,3,29,4,4.053254437869822,TRUE
227-jim,2010,227,jim,1,3,33,4,3.798060708263069,FALSE
227-jim,2010,227,jim,2,2,33,3,3.241989881956155,FALSE
227-jim,2010,227,jim,3,4,33,4,3.8549747048903877,FALSE
227-jim,2010,227,jim,4,3,33,4,4.347386172006745,FALSE
227-jim,2010,227,jim,5,6,33,4,4.644725738396624,FALSE
227-jim,2010,227,jim,6,4,33,4,4.184388185654009,FALSE
227-jim,2010,227,jim,7,4,33,4,3.837689713322091,FALSE
227-jim,2010,227,jim,8,3,33,4,4.110219594594595,FALSE
227-jim,2010,227,jim,9,4,33,4,4.053254437869822,FALSE
227-leonard,2010,227,leonard,1,2,32,4,3.798060708263069,FALSE
227-leonard,2010,227,leonard,2,3,32,3,3.241989881956155,FALSE
227-leonard,2010,227,leonard,3,3,32,4,3.8549747048903877,FALSE
227-leonard,2010,227,leonard,4,3,32,4,4.347386172006745,FALSE
227-leonard,2010,227,leonard,5,3,32,4,4.644725738396624,FALSE
227-leonard,2010,227,leonard,6,6,32,4,4.184388185654009,FALSE
227-leonard,2010,227,leonard,7,4,32,4,3.837689713322091,FALSE
227-leonard,2010,227,leonard,8,4,32,4,4.110219594594595,FALSE
227-leonard,2010,227,leonard,9,4,32,4,4.053254437869822,FALSE
227-carol,2010,227,carol,1,3,29,4,3.798060708263069,TRUE
227-carol,2010,227,carol,2,2,29,3,3.241989881956155,TRUE
